#,role_id,recency,frequency,monetary
15081,27600000000279,5,1,6
15082,27600000000348,4,1,98
15083,27600000000425,2,1,6
15084,27600000000477,3,2,36
15085,27600000000491,0,1,30
15086,27600000000706,1,1,6
15087,27600000000732,1,1,6
15088,27600000000810,0,1,6
15089,30900000006643,9,6,60
15090,31000000012557,37,1,6
15091,31000000027342,44,1,328
15092,31000000028804,60,1,12
15093,31100000021736,48,1,198
15094,31300000031198,3,14,4434
15095,31300000056248,0,3,42
15096,31400000007914,4,5,362
15097,31500000007707,27,1,510
15098,31600000029800,16,2,204
15099,31600000047268,8,1,6
15100,31700000002331,9,4,919
15101,31800000008971,17,70,29785
15102,31800000023499,26,2,12
15103,31800000067307,42,1,30
15104,31800000140691,19,1,510
15105,31800000213351,8,1,6
15106,31800000220558,13,1,510
15107,31800000236759,51,1,648
15108,31800000236784,38,1,510
15109,31800000236815,48,1,648
15110,31800000236856,38,1,510
15111,31800000236865,35,1,510
15112,31800000236866,40,1,510
15113,31800000236970,18,1,510
15114,31800000236983,18,1,510
15115,31800000237044,33,1,510
15116,31900000026167,9,1,260
15117,31900000111083,7,1,6
15118,31900000112173,9,6,794
15119,31900000112988,51,1,6
15120,31900000147192,30,1,6
15121,31900000155279,3,3,66
15122,32000000013956,52,1,6
15123,32000000038357,13,2,10
15124,32000000092817,55,1,6
15125,32100000024663,19,1,6
15126,32100000046739,58,1,6
15127,32100000071879,60,1,30
15128,32300000166012,1,16,322
15129,32600000001489,23,1,6
15130,32700000002447,4,1,510
15131,32800000000696,10,4,48
15132,32800000108969,23,1,6
15133,32900000000203,2,7,400
15134,32900000002814,4,1,510
15135,32900000005167,17,27,3822
15136,32900000021850,12,1,6
15137,32900000121405,53,2,976
15138,33000000002090,13,7,1498
15139,33000000032274,6,1,510
15140,33000000073014,32,1,510
15141,33000000073058,38,1,510
15142,33000000073138,34,1,510
15143,33000000073173,21,1,510
15144,33000000073174,21,1,510
15145,33000000073190,34,1,510
15146,33000000073199,36,1,510
15147,33100000000304,30,1,6
15148,33100000003241,19,1,6
15149,33100000020571,19,1,510
15150,33100000020579,19,1,510
15151,33100000020593,13,1,510
15152,33100000020600,18,1,510
15153,33100000020649,16,1,510
15154,33100000020653,14,1,510
15155,33100000020655,15,1,510
15156,33100000020660,16,1,510
15157,33200000000013,1,2,36
15158,33200000015876,9,1,510
15159,33200000015893,9,1,510
15160,33200000015901,8,1,510
15161,33200000015913,9,1,510
15162,33200000015942,11,1,510
15163,33200000015946,8,1,510
15164,33200000015967,6,1,510
15165,33200000037514,0,1,160
15166,33500000000649,14,2,516
15167,33500000002779,0,1,160
15168,33500000006819,19,1,6
15169,33500000008284,32,1,6
15170,33500000048038,5,1,510
15171,33500000048513,5,1,510
15172,33500000048537,5,1,510
15173,33700000000884,0,6,474
15174,33700000020713,30,1,6
15175,33700000021709,4,2,36
15176,33700000043052,58,1,30
15177,33700000043780,19,1,510
15178,33800000005646,30,1,6
15179,33900000006179,4,1,510
15180,33900000014825,0,1,510
15181,34100000034531,52,1,648
15182,34100000034535,52,1,648
15183,34100000034550,51,1,648
15184,34100000034558,48,1,6
15185,34200000009591,0,19,3162
15186,34400000000008,0,2,190
15187,34400000001408,5,12,2353
15188,34500000000263,14,1,510
15189,34500000000342,0,38,1059
15190,34500000023005,31,1,260
15191,34500000023014,60,1,648
15192,34500000023021,59,1,648
15193,34500000023035,54,1,648
15194,34500000023507,54,1,648
15195,34500000023509,54,1,648
15196,34500000023510,54,1,648
15197,34500000023598,47,1,648
15198,34500000024015,46,1,648
15199,34500000024023,45,1,648
15200,34500000025218,36,1,510
15201,34500000025504,33,1,510
15202,34500000025897,28,1,510
15203,34500000025899,28,1,510
15204,34500000025973,27,1,510
15205,34500000027536,19,1,510
15206,34500000028189,14,1,510
15207,34700000001938,2,17,3680
15208,34700000005182,14,1,648
15209,34700000008531,33,66,28621
15210,34700000012504,2,1,510
15211,34800000000063,3,1,510
15212,34800000001181,0,8,328
15213,34800000002249,18,7,858
15214,34800000004720,6,20,518
15215,34800000006057,48,1,6
15216,34800000010247,39,1,30
15217,34900000000040,39,2,10
15218,34900000000534,0,16,2636
15219,34900000003972,30,1,6
15220,34900000005120,11,3,930
15221,34900000011032,57,1,6
15222,34900000011504,60,1,648
15223,34900000011528,54,1,648
15224,34900000011531,54,1,648
15225,35000000000612,37,1,510
15226,35000000001425,39,1,510
15227,35000000001604,39,1,510
15228,35000000001607,39,1,510
15229,35000000001976,44,1,648
15230,35000000002308,47,1,648
15231,35000000004009,43,5,140
15232,35000000009028,50,1,648
15233,35100000000050,42,4,48
15234,35100000000107,5,25,3093
15235,35100000000260,18,1,510
15236,35100000000282,18,1,510
15237,35100000000433,18,1,510
15238,35100000001332,18,17,126
15239,35100000002442,3,5,146
15240,35100000002485,34,1,510
15241,35100000004761,50,1,648
15242,35100000005636,33,1,510
15243,35100000005638,33,1,510
15244,35100000005888,33,1,510
15245,35200000000028,4,11,96
15246,35200000000188,54,1,648
15247,35200000000260,58,1,648
15248,35200000000274,59,1,648
15249,35200000000284,59,1,648
15250,35200000000288,60,1,648
15251,35200000000331,60,1,648
15252,35200000003347,49,1,6
15253,35200000003541,4,37,1607
15254,35200000003748,43,1,6
15255,35200000003988,51,2,36
15256,35200000004291,55,9,668
15257,35200000005783,54,14,992
15258,35200000005943,60,1,6
15259,35200000006270,60,1,6
15260,35200000006658,39,3,234
15261,35200000006818,43,1,648
15262,35200000007527,48,1,6
15263,35200000007986,55,1,6
15264,35200000008595,47,1,648
15265,35200000008598,29,56,4604
15266,35200000009505,40,1,648
15267,35200000009513,39,1,510
15268,35200000009518,38,1,510
15269,35200000010005,33,1,510
15270,35200000010017,19,2,770
15271,35200000010038,27,1,510
15272,35200000010039,27,1,510
15273,35200000010504,15,2,770
15274,35200000010530,16,1,510
15275,35200000010535,19,1,510
15276,35200000011037,15,1,510
15277,35200000011052,12,1,510
15278,35200000011070,12,1,510
15279,35200000011507,11,1,510
15280,35200000011511,11,1,510
15281,35200000011515,11,1,510
15282,35200000011531,11,1,510
15283,35200000011532,11,1,510
15284,35200000011563,11,1,510
15285,35200000012003,5,1,510
15286,35300000000037,54,1,6
15287,35300000000078,54,1,6
15288,35300000000120,53,3,1944
15289,35300000000204,29,2,11
15290,35300000000221,0,31,1350
15291,35300000000251,53,2,36
15292,35300000000413,53,3,140
15293,35300000001079,54,1,6
15294,35300000002110,53,1,6
15295,35300000002984,53,1,648
15296,35300000003094,52,1,6
15297,35300000003111,52,1,6
15298,35300000003359,49,2,976
15299,35300000004119,51,1,6
15300,35300000004533,50,1,648
15301,35300000004652,50,1,98
15302,35300000004817,49,1,6
15303,35300000005270,49,1,6
15304,35300000005422,49,1,6
15305,35300000005970,48,2,104
15306,35300000006039,48,1,6
15307,35300000006197,46,1,6
15308,35300000006230,48,1,6
15309,35300000006464,47,1,6
15310,35300000006685,46,1,30
15311,35300000007155,46,1,6
15312,35300000007187,46,1,648
15313,35300000007188,46,1,648
15314,35300000007200,46,1,648
15315,35300000007284,46,1,648
15316,35300000008051,44,1,6
15317,35300000008167,44,1,6
15318,35300000008307,41,6,122
15319,35300000008544,41,2,204
15320,35300000010005,33,1,510
15321,35300000012006,0,1,30
15322,35400000000014,4,17,1908
15323,35400000000074,21,27,1164
15324,35400000000094,1,22,1548
15325,35400000000098,40,1,6
15326,35400000000122,3,38,738
15327,35400000000128,29,6,392
15328,35400000000145,39,2,36
15329,35400000000384,40,2,60
15330,35400000000473,40,1,6
15331,35400000000808,1,7,90
15332,35400000000999,40,1,6
15333,35400000001012,8,6,60
15334,35400000001350,40,1,6
15335,35400000001358,34,4,228
15336,35400000001398,34,5,344
15337,35400000001500,0,136,12304
15338,35400000001642,38,1,25
15339,35400000001649,39,1,6
15340,35400000001710,33,14,823
15341,35400000001713,39,1,6
15342,35400000001912,21,6,132
15343,35400000001986,39,2,36
15344,35400000002132,38,5,690
15345,35400000002231,20,35,608
15346,35400000002243,18,3,42
15347,35400000002258,38,1,6
15348,35400000002622,34,1,30
15349,35400000002680,38,1,862
15350,35400000002876,33,8,362
15351,35400000002878,37,2,42
15352,35400000003442,36,1,6
15353,35400000003469,36,1,6
15354,35400000003746,13,5,54
15355,35400000003987,35,1,6
15356,35400000004562,34,1,510
15357,35400000004896,34,1,6
15358,35400000005001,34,1,6
15359,35400000005019,34,1,510
15360,35400000005024,0,2,770
15361,35400000005989,31,2,30
15362,35400000006104,32,1,6
15363,35400000006185,32,1,6
15364,35400000006562,31,1,6
15365,35400000006566,31,1,6
15366,35400000006717,30,1,6
15367,35400000007216,29,1,6
15368,35400000007259,1,96,4506
15369,35400000007411,28,1,6
15370,35400000007923,27,1,6
15371,35400000008131,27,1,6
15372,35400000008282,26,1,6
15373,35400000008541,22,1,6
15374,35400000009004,18,2,36
15375,35400000009502,12,1,6
15376,35400000009531,0,1,6
15377,35500000000014,26,1,6
15378,35500000000048,26,3,61
15379,35500000000072,17,7,200
15380,35500000000087,24,3,35
15381,35500000000119,25,2,36
15382,35500000000131,26,3,37
15383,35500000000138,25,2,31
15384,35500000000143,0,47,21028
15385,35500000000210,22,2,31
15386,35500000000269,26,1,510
15387,35500000000560,4,14,1647
15388,35500000000650,26,1,6
15389,35500000000754,26,1,6
15390,35500000001503,5,33,10378
15391,35500000001628,25,1,6
15392,35500000001961,15,1,6
15393,35500000002163,25,1,6
15394,35500000002233,25,1,6
15395,35500000002355,23,1,6
15396,35500000002613,0,34,9486
15397,35500000002634,23,1,6
15398,35500000002725,24,1,6
15399,35500000002731,3,34,3422
15400,35500000002771,24,1,6
15401,35500000003131,0,15,986
15402,35500000003215,12,3,345
15403,35500000004279,21,1,30
15404,35500000004441,21,1,6
15405,35500000005153,10,2,1158
15406,35500000005501,19,1,98
15407,35500000005545,18,1,510
15408,35500000005587,13,2,770
15409,35500000005602,11,2,770
15410,35500000006008,11,1,510
15411,35500000006054,5,1,30
15412,35600000000010,19,7,2362
15413,35600000000049,18,1,6
15414,35600000000060,2,8,1051
15415,35600000000073,19,1,5
15416,35600000000102,18,2,36
15417,35600000000133,5,34,8106
15418,35600000000190,19,1,6
15419,35600000000238,0,7,171
15420,35600000000308,18,1,25
15421,35600000000349,19,1,6
15422,35600000000358,19,1,98
15423,35600000000364,19,3,42
15424,35600000000375,19,1,6
15425,35600000000441,18,3,172
15426,35600000000510,12,2,12
15427,35600000000519,19,2,36
15428,35600000000557,0,7,1065
15429,35600000000625,2,12,450
15430,35600000000641,12,4,48
15431,35600000000642,0,7,1735
15432,35600000000661,19,1,6
15433,35600000000766,19,1,6
15434,35600000000908,19,1,30
15435,35600000000937,19,1,6
15436,35600000001034,19,1,25
15437,35600000001097,4,8,212
15438,35600000001182,0,24,2801
15439,35600000001343,16,1,6
15440,35600000001352,15,2,36
15441,35600000001658,5,10,60
15442,35600000001734,13,1,510
15443,35600000001808,14,1,6
15444,35600000002031,15,2,12
15445,35600000002105,14,4,202
15446,35600000002455,19,1,6
15447,35600000002520,10,9,570
15448,35600000002806,19,1,6
15449,35600000003195,18,1,6
15450,35600000003348,18,1,30
15451,35600000003916,18,1,510
15452,35600000003929,18,1,510
15453,35600000004009,15,2,36
15454,35600000004125,18,1,510
15455,35600000004126,18,1,510
15456,35600000004132,18,1,510
15457,35600000004428,11,5,1204
15458,35600000004498,17,1,648
15459,35600000004648,11,11,206
15460,35600000004919,17,1,510
15461,35600000005004,17,1,510
15462,35600000005127,17,1,510
15463,35600000005320,17,1,160
15464,35600000005469,17,1,6
15465,35600000005471,13,1,30
15466,35600000005589,17,1,30
15467,35600000005943,14,1,98
15468,35600000006004,16,1,510
15469,35600000006314,16,1,510
15470,35600000006632,16,1,6
15471,35600000006804,16,1,6
15472,35600000006836,15,1,648
15473,35600000006889,15,1,510
15474,35600000006929,15,1,510
15475,35600000007018,0,3,48
15476,35600000007692,14,1,6
15477,35600000007807,14,1,510
15478,35600000008282,14,1,6
15479,35600000008774,13,1,6
15480,35600000008816,2,43,10430
15481,35600000008889,0,56,19792
15482,35600000008991,13,1,6
15483,35600000009390,12,1,510
15484,35600000009409,7,16,4492
15485,35600000009411,10,1,6
15486,35600000009443,5,1,6
15487,35600000009556,11,1,510
15488,35600000009585,10,1,510
15489,35600000009587,10,1,6
15490,35600000009631,1,1,510
15491,35600000009657,1,1,510
15492,35600000009738,8,1,510
15493,35600000009758,8,1,6
15494,35600000009881,6,1,510
15495,35600000009919,6,1,510
15496,35600000010062,1,1,510
15497,35600000010065,1,1,510
15498,35600000010091,1,1,510
15499,35600000010129,0,1,510
15500,35600000010134,0,1,510
15501,35700000000029,12,1,6
15502,35700000000031,10,9,3582
15503,35700000000083,0,23,6968
15504,35700000000144,0,2,36
15505,35700000000161,12,1,6
15506,35700000000205,8,1,510
15507,35700000000219,12,1,6
15508,35700000000243,0,21,1913
15509,35700000000248,12,1,25
15510,35700000000271,0,11,747
15511,35700000000309,0,18,1179
15512,35700000000315,11,8,576
15513,35700000000341,11,3,115
15514,35700000000343,7,1,30
15515,35700000000379,0,10,349
15516,35700000000413,1,12,2126
15517,35700000000437,12,1,25
15518,35700000000444,0,10,1842
15519,35700000000475,1,8,2229
15520,35700000000529,12,1,6
15521,35700000000648,9,2,770
15522,35700000000704,9,4,782
15523,35700000000706,12,2,104
15524,35700000000732,4,4,140
15525,35700000000766,7,5,73
15526,35700000000771,4,6,60
15527,35700000000780,12,1,30
15528,35700000000795,10,1,510
15529,35700000000875,2,4,48
15530,35700000000881,0,1,510
15531,35700000000898,4,6,214
15532,35700000000938,11,1,510
15533,35700000000951,12,1,6
15534,35700000000954,12,1,6
15535,35700000000963,2,1,510
15536,35700000001131,12,1,6
15537,35700000001154,12,1,30
15538,35700000001174,11,2,12
15539,35700000001365,11,9,460
15540,35700000001431,12,1,328
15541,35700000001798,6,6,540
15542,35700000001862,11,6,1236
15543,35700000002045,0,7,200
15544,35700000002359,7,1,6
15545,35700000002440,12,1,6
15546,35700000002634,2,15,1445
15547,35700000002989,12,1,6
15548,35700000003530,11,7,398
15549,35700000003536,6,2,104
15550,35700000003576,2,17,648
15551,35700000003723,1,2,36
15552,35700000003894,0,2,30
15553,35700000004968,11,1,510
15554,35700000005005,11,1,510
15555,35700000005007,11,1,510
15556,35700000005110,11,1,510
15557,35700000005147,7,2,12
15558,35700000005322,11,1,6
15559,35700000005501,0,18,652
15560,35700000005841,11,1,6
15561,35700000006113,3,2,36
15562,35700000006166,2,8,72
15563,35700000006195,10,1,6
15564,35700000006234,9,1,6
15565,35700000006359,10,1,510
15566,35700000006421,10,1,6
15567,35700000006566,10,1,30
15568,35700000006696,9,3,700
15569,35700000006797,0,8,986
15570,35700000006814,10,6,728
15571,35700000007123,10,1,30
15572,35700000007168,9,1,30
15573,35700000007195,10,1,6
15574,35700000007346,10,1,6
15575,35700000007547,8,1,6
15576,35700000007669,9,1,6
15577,35700000007670,9,1,6
15578,35700000007671,3,1,160
15579,35700000007824,9,1,6
15580,35700000008062,9,1,6
15581,35700000008124,9,1,6
15582,35700000008383,9,1,6
15583,35700000008422,9,1,6
15584,35700000008672,0,2,770
15585,35700000008681,9,1,510
15586,35700000008689,5,8,658
15587,35700000008786,8,1,30
15588,35700000008843,8,1,6
15589,35700000008902,8,1,6
15590,35700000008942,8,1,6
15591,35700000009020,7,3,42
15592,35700000009514,8,1,30
15593,35700000009651,0,5,102
15594,35700000009792,7,1,6
15595,35700000009955,7,1,510
15596,35700000010189,0,9,102
15597,35700000010315,7,1,510
15598,35700000010361,7,1,510
15599,35700000010365,7,1,30
15600,35700000010428,7,1,6
15601,35700000010436,7,1,6
15602,35700000010468,7,1,510
15603,35700000010485,7,1,6
15604,35700000010731,7,1,510
15605,35700000010837,5,1,6
15606,35700000011097,6,1,510
15607,35700000011103,6,1,6
15608,35700000011138,5,1,510
15609,35700000011414,6,1,510
15610,35700000011525,6,1,510
15611,35700000011530,6,1,510
15612,35700000011578,6,1,6
15613,35700000011622,6,1,6
15614,35700000011746,6,1,510
15615,35700000011752,6,1,510
15616,35700000011767,5,1,510
15617,35700000012072,4,1,510
15618,35700000012181,0,1,510
15619,35800000000087,0,10,752
15620,35800000000186,5,1,6
15621,35800000000210,2,2,204
15622,35800000000386,5,1,6
15623,35800000000410,0,1,6
15624,35800000000427,4,2,36
15625,35800000000495,5,1,30
15626,35800000000517,3,1,6
15627,35800000000547,5,2,36
15628,35800000000801,5,1,6
15629,35800000000829,5,1,30
15630,35800000001042,2,1,6
15631,35800000001212,4,1,98
15632,35800000001289,4,1,6
15633,35800000001608,4,1,6
15634,35800000001763,3,7,412
15635,35800000001937,4,1,6
15636,35800000003214,0,6,1102
15637,35800000003846,2,1,6
15638,35800000004894,0,3,111
15639,35800000005071,0,1,6
15640,20200000000600,54,1,98
15641,20200000001496,2,2,265
15642,20200000003182,10,4,24
15643,20200000005734,0,11,210
15644,20200000010967,14,1,6
15645,20200000013094,13,1,30
15646,20200000014049,19,2,535
15647,20200000017461,52,1,6
15648,20200000018313,8,2,265
15649,20200000019944,30,1,6
15650,20200000021794,0,9,294
15651,20200000025573,0,7,1551
15652,20200000026709,43,1,6
15653,20200000029463,12,1,6
15654,20200000039447,6,18,108
15655,20200000042004,7,2,42
15656,20200000042523,11,5,141
15657,20200000043213,11,25,1060
15658,20200000052111,5,7,307
15659,20200000052690,12,1,510
15660,20200000055782,10,1,6
15661,20200000056524,40,1,30
15662,20200000059365,36,1,6
15663,20200000066411,38,2,36
15664,20200000095722,16,1,510
15665,20200000103890,19,2,838
15666,20200000106734,5,1,5
15667,20200000108033,1,1,6
15668,20200000119998,5,1,160
15669,20200000126552,15,7,666
15670,20200000139753,29,1,160
15671,20200000140834,19,2,515
15672,20200000140879,1,7,158
15673,20200000163949,11,1,510
15674,20200000164080,3,1,510
15675,20200000174042,0,11,146
15676,20200000178595,5,4,67
15677,20200000186050,19,1,6
15678,20200000189617,5,2,770
15679,20200000193130,17,1,30
15680,20200000208180,14,1,510
15681,20200000208181,12,1,510
15682,20200000209530,2,2,770
15683,20200000209532,7,1,510
15684,20200000209533,6,1,510
15685,20200000209560,7,1,510
15686,20200000209564,7,1,510
15687,20200000209567,7,1,510
15688,20200000209596,10,1,510
15689,20200000209619,12,1,510
15690,20200000209623,12,1,510
15691,20200000209631,12,1,510
15692,20200000210638,18,1,510
15693,20200000211076,16,1,510
15694,20200000211585,16,1,510
15695,20200000212540,45,1,648
15696,20200000217534,19,1,510
15697,20200000218071,20,1,510
15698,20200000218074,20,1,510
15699,20200000218250,25,1,510
